Municipalities,Year,allAges,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,av_Income
Guldborgsund,2014,0.275378235284476,0.0426180602225974,0.0721228711459341,0.0754011834707493,0.0377005917353746,0.0377005917353746,0.00983493697444556,0,189448
Guldborgsund,2015,0.28933567870588,0.0558943924772724,0.0739778723963899,0.0624702033569515,0.0558943924772724,0.0263032435187164,0.0115076690394384,0.00164395271991978,193790
Guldborgsund,2016,0.239426687876154,0.0524770822742256,0.0639564440217124,0.0524770822742256,0.0442775381688778,0.0163990882106955,0.00983945292641729,0,195395
Guldborgsund,2017,0.212220644171278,0.0310168633788792,0.0734609922131348,0.0473415283151313,0.0261194638980035,0.0277519303916287,0.00163246649362522,0,199571
Guldborgsund,2018,0.222153253075026,0.0245021970303337,0.0473709142586452,0.0604387526748232,0.0441039546546007,0.0310361162384227,0.0147013182182002,0,203449
Haderslev,1995,0.237682506210126,0.0375288167700198,0.0321675572314456,0.060760941437175,0.060760941437175,0.0357417302571617,0.00893543256429044,0.00178708651285809,108227
Haderslev,1996,0.253375385378646,0.0248059817853219,0.0478401077288352,0.0584712427796874,0.0708742336723484,0.0372089726779829,0.012402990892661,0.00177185584180871,112602
Haderslev,1997,0.282455954524591,0.0511951417575822,0.0617872400522544,0.0547258411891396,0.0723793383469265,0.0300109451682378,0.0105920982946722,0.0017653497157787,116191
Haderslev,1998,0.239238658152585,0.0387003711717417,0.0457368022938765,0.06156877231868,0.0474959100744103,0.0299048322690731,0.0158319700248034,0,120168
Haderslev,1999,0.232652413768793,0.0317253291502899,0.0317253291502899,0.0687382131589615,0.0475879937254349,0.0352503657225444,0.0176251828612722,0,123793
Haderslev,2000,0.202732481269282,0.0246804759806082,0.0440722785368004,0.0370207139709123,0.0564125165271045,0.0246804759806082,0.0141031291317761,0.00176289114147201,129351
Haderslev,2001,0.252360363540104,0.0494132180358246,0.026471366804906,0.0529427336098121,0.0635312803317745,0.0405894291008559,0.0158828200829436,0.00176475778699374,133695
Haderslev,2002,0.205295200339799,0.0336259379866912,0.0407050828259946,0.0371655104063429,0.0460144414554722,0.0424748690358205,0.00176978620982585,0.00176978620982585,137633
Haderslev,2003,0.196839921264032,0.037239985104006,0.0354666524800057,0.0407866503520065,0.0319199872320051,0.0425599829760068,0.00886666312000142,0,140377
Haderslev,2004,0.18628912071535,0.0212901852246115,0.0443545525512739,0.03725782414307,0.0354836420410191,0.040806188347172,0.00177418210205095,0,149655
Haderslev,2005,0.186325484002626,0.0550103809912516,0.0354905683814526,0.0230688694479442,0.03371603996238,0.0212943410288716,0.0159707557716537,0.00177452841907263,155234
Haderslev,2006,0.200978212538906,0.0391285015562472,0.0444642063139173,0.0337927967985771,0.0426856380613606,0.0248999555357937,0.0160071142730102,0,162702
Haderslev,2007,0.190137716570413,0.0337627721012883,0.0373167481119502,0.051532652154598,0.0302087960906264,0.0248778320746335,0.0106619280319858,0.00177698800533096,166302
Haderslev,2008,0.237529691211401,0.0531782890771794,0.0460878505335555,0.0389974119899316,0.0443152408976495,0.0354521927181196,0.0194987059949658,0,163614
Haderslev,2009,0.21589863382176,0.0336235577263396,0.0477808451900616,0.0477808451900616,0.0318538967933744,0.0371628795922701,0.0159269483966872,0.00176966093296524,170670
Haderslev,2010,0.212969864764136,0.0479182195719306,0.0567919639371029,0.026621233095517,0.0390444752067582,0.026621233095517,0.0141979909842757,0.00177474887303447,181337
Haderslev,2011,0.224530890817399,0.0302938503483793,0.0570237183028316,0.0552417271058681,0.0445497799240872,0.0285118591514158,0.00178199119696349,0.00178199119696349,182598
Haderslev,2012,0.233145867445006,0.0391542678151919,0.0729693172919485,0.0373745283690468,0.0320353100306115,0.0391542678151919,0.0106784366768705,0.00177973944614508,185536
Haderslev,2013,0.247988439100105,0.0338977003086475,0.0553067741877933,0.0588749531676509,0.0374658792885051,0.0463863267381492,0.0142727159194305,0.00178408948992881,190219
Haderslev,2014,0.234321897470754,0.0304081851679605,0.0679712374342647,0.0482953529138196,0.0286194683933746,0.0375630522663042,0.0160984509712732,0.00178871677458591,193583
Haderslev,2015,0.205768680217578,0.0304179788147724,0.0644145433724592,0.0465216146578872,0.035785857429144,0.0161036358431148,0.0125250501002004,0,198173
Haderslev,2016,0.207035642256688,0.0232022702529047,0.0553284906030806,0.0428349604669011,0.03391101036963,0.0428349604669011,0.00892395009727106,0,200526
Haderslev,2017,0.217682219644928,0.0267642073333928,0.0535284146667856,0.0517441341778928,0.0463912927112142,0.0249799268445,0.0142742439111428,0,208067
Haderslev,2018,0.19477154548541,0.0178689491271018,0.0536068473813055,0.0553937422940157,0.0321641084287833,0.0285903186033629,0.00178689491271018,0,212391
Halsnæs,1995,0.439856691852009,0.070944627718066,0.0922280160334859,0.120605867120712,0.0886807846475826,0.0425667766308396,0.0212833883154198,0.0035472313859033,112511
Halsnæs,1996,0.336913034323015,0.0666807047097634,0.0596616831613673,0.0666807047097634,0.0807187478065558,0.0315855969677827,0.0245665754193865,0.00350951077419808,116586
Halsnæs,1997,0.253068016362754,0.0312001664008875,0.0624003328017749,0.0658670179574291,0.0485335921791583,0.0312001664008875,0.00346668515565416,0,120473
Halsnæs,1998,0.319335233320743,0.0583731071661573,0.0824090924698692,0.0583731071661573,0.0583731071661573,0.0480719706074237,0.00343371218624455,0.00343371218624455,125713
Halsnæs,1999,0.408659529197203,0.0506602722145294,0.101320544429059,0.081056435543247,0.0776790840622784,0.081056435543247,0.00337735148096862,0.00337735148096862,129379
Halsnæs,2000,0.348172937159855,0.0473244768955143,0.0845079944562756,0.0608457560085184,0.0912686340127776,0.0574654362302674,0.00338031977825102,0,134396
Halsnæs,2001,0.316147042007197,0.0538122624693102,0.0538122624693102,0.0672653280866377,0.0739918608953015,0.0504489960649783,0.0168163320216594,0,139078
Halsnæs,2002,0.340624478210052,0.046752379362164,0.06678911337452,0.0734680247119719,0.053431290699616,0.0734680247119719,0.026715645349808,0,145135
Halsnæs,2003,0.250133404482391,0.0366862326574173,0.0533617929562433,0.0700373532550694,0.0400213447171825,0.0300160085378869,0.016675560298826,0.00333511205976521,149816
Halsnæs,2004,0.302436106218219,0.0465286317258799,0.0598225265047027,0.0664694738941141,0.056499052809997,0.0598225265047027,0.00332347369470571,0,158141
Halsnæs,2005,0.356989389482035,0.0892473473705087,0.0462764023402638,0.0661091462003768,0.0793309754404522,0.0495818596502826,0.0264436584801507,0,166695
Halsnæs,2006,0.357224789434012,0.088486874446957,0.0426047914003867,0.0917641660931406,0.0622685412774883,0.0426047914003867,0.0294956248156523,0,171975
Halsnæs,2007,0.376647834274953,0.10390285083447,0.0616923176829664,0.0519514254172349,0.0584453535943892,0.071433209948698,0.0259757127086174,0.00324696408857718,175756
Halsnæs,2008,0.369841681806385,0.0973267583701012,0.0713729561380742,0.0616402803010641,0.0746171814170776,0.0421749286270439,0.0194653516740202,0.00324422527900337,177756
Halsnæs,2009,0.435301325250701,0.0935091735723729,0.0999580820946055,0.0677135394834424,0.0870602650501403,0.0644890852223261,0.0161222713055815,0.00322445426111631,175875
Halsnæs,2010,0.382919844257811,0.0675740901631432,0.0868809730668983,0.0675740901631432,0.0772275316150208,0.054702834893973,0.0257425105383403,0.00321781381729253,189494
Halsnæs,2011,0.363858835651726,0.0515198351365276,0.0804997424008243,0.0643997939206594,0.0611798042246265,0.0837197320968573,0.0193199381761978,0.00321998969603297,191281
Halsnæs,2012,0.345384118786314,0.0677856681730148,0.100064557779212,0.0516462233699161,0.0645577792123951,0.0355067785668173,0.025823111684958,0,195920
Halsnæs,2013,0.340875888712138,0.0714216147777814,0.0714216147777814,0.0681751777424277,0.064928740707074,0.0519429925656592,0.0032464370353537,0,201199
Halsnæs,2014,0.290403628413874,0.0587333181061768,0.0848370150422554,0.0685222044572062,0.0326296211700982,0.0228407348190688,0.0228407348190688,0,205963
Halsnæs,2015,0.318844351900052,0.0488027069234774,0.0845913586673608,0.0715773034877668,0.0520562207183758,0.0488027069234774,0.00325351379489849,0.00325351379489849,210450
Halsnæs,2016,0.305967986086508,0.0450900190022223,0.0708557441463493,0.0934007536474605,0.0450900190022223,0.0289864407871429,0.0193242938580953,0.00322071564301588,213281
Halsnæs,2017,0.266350041717476,0.0705988062383672,0.0577626596495732,0.0449265130607792,0.0320903664719851,0.0352994031191836,0.0256722931775881,0,219665
Halsnæs,2018,0.272715605749487,0.022458932238193,0.0577515400410678,0.0770020533880904,0.0577515400410678,0.0320841889117043,0.022458932238193,0.00320841889117043,224733
Hedensted,1995,0.183714001986097,0.0248262164846077,0.0397219463753724,0.0422045680238332,0.0248262164846077,0.0322740814299901,0.0198609731876862,0,113649
Hedensted,1996,0.201444504495652,0.031936323883457,0.0294796835847295,0.0417628850783668,0.0417628850783668,0.0417628850783668,0.0147398417923648,0,117846
Hedensted,1997,0.177602608082135,0.0340607741527382,0.0218962119553317,0.0291949492737756,0.0583898985475513,0.0218962119553317,0.0121645621974065,0,123349
Hedensted,1998,0.14475271411339,0.014475271411339,0.0217129071170084,0.0289505428226779,0.0482509047044632,0.0217129071170084,0.00241254523522316,0,128191
Hedensted,1999,0.183709500405592,0.0405592403492866,0.0286300520112612,0.0310158896788662,0.0477167533521019,0.0286300520112612,0.0023858376676051,0.0023858376676051,132441
Hedensted,2000,0.187594984802432,0.0308700607902736,0.026120820668693,0.0451177811550152,0.0498670212765957,0.0284954407294833,0.00237462006079027,0,138889
Hedensted,2001,0.155634682953286,0.0282972150824156,0.0259391138255477,0.0330134175961516,0.0282972150824156,0.0306553163392836,0.00235810125686797,0,144133
Hedensted,2002,0.150234741784038,0.0211267605633803,0.0422535211267606,0.0164319248826291,0.0352112676056338,0.028169014084507,0.00234741784037559,0,148463
Hedensted,2003,0.184588064862844,0.0280386933968877,0.0303752511799617,0.0280386933968877,0.0560773867937754,0.0350483667461096,0.00233655778307398,0,151271
Hedensted,2004,0.21548228642925,0.0393892351537339,0.0185361106605806,0.0509743043165968,0.0509743043165968,0.044023262818879,0.00231701383257258,0.00231701383257258,161437
Hedensted,2005,0.165137614678899,0.0321100917431193,0.0114678899082569,0.0229357798165138,0.0458715596330275,0.036697247706422,0.0137614678899083,0.00229357798165138,168349
Hedensted,2006,0.176402741027207,0.024877309632042,0.0203541624262162,0.0361851776466065,0.0520161928669969,0.0271388832349549,0.0135694416174774,0.00226157360291291,176091
Hedensted,2007,0.160384923817161,0.0311859574088925,0.0222756838634946,0.028958389022543,0.0356410941815914,0.028958389022543,0.0133654103180968,0,178520
Hedensted,2008,0.21948596387261,0.021948596387261,0.0307280349421654,0.0504817716907004,0.0548714909681526,0.0395074734970699,0.021948596387261,0,175190
Hedensted,2009,0.193671932802368,0.0478739609174392,0.017408713060887,0.0369935152543848,0.0435217826522174,0.0391696043869957,0.00217608913261087,0,180127
Hedensted,2010,0.202253055543474,0.0347962246096299,0.0369709886477317,0.0260971684572224,0.0413205167239354,0.0369709886477317,0.0239224044191205,0.00217476403810187,193808
Hedensted,2011,0.171813832100913,0.0326228795128317,0.0260983036102653,0.0326228795128317,0.0326228795128317,0.0369725967812092,0.0108742931709439,0,194684
Hedensted,2012,0.232462143431315,0.0412783245345326,0.0543135849138587,0.0477959547241956,0.0369332377414239,0.0412783245345326,0.00217254339655435,0.00217254339655435,201335
Hedensted,2013,0.194035057120433,0.023981860992413,0.0392430452603122,0.0370628760791837,0.0327025377169268,0.0414232144414407,0.0196215226301561,0,206998
Hedensted,2014,0.185934594771957,0.0415618505960844,0.024062124029312,0.0459367822377775,0.0328119873126982,0.024062124029312,0.0174997265667724,0,211880
Hedensted,2015,0.18224816124623,0.0347139354754724,0.0390531774099065,0.0325443145082554,0.0412227983771235,0.0216962096721703,0.0130177258033022,0,218083
