"Municipalities","Year","Abor_pr_capita","Income_pr_capita","Abor_pr_capita15_19","Abor_pr_capita20_24","Abor_pr_capita25_29","Abor_pr_capita30_34","Abor_pr_capita35_39","Abor_pr_capita40_44","Abor_pr_capita45_49"
"Aarhus","1995",0.494455396303117,111286,164,378,328,276,148,67,11
"Aarhus","1996",0.423936316615372,115348,125,343,274,238,150,53,1
"Aarhus","1997",0.000393395783877525,119995,98,281,288,250,132,49,9
"Aarhus","1998",0.394843639792016,125176,127,226,302,239,151,63,6
"Aarhus","1999",0.339827900434655,129372,94,216,236,215,147,52,1
"Aarhus","2000",0.35071582539337,133380,119,211,224,206,166,68,5
"Aarhus","2001",0.346044902116734,137859,103,226,239,201,155,68,0
"Aarhus","2002",0.302939027894626,142971,109,206,192,165,144,57,1
"Aarhus","2003",0.334068077100028,148044,118,242,195,192,155,66,5
"Aarhus","2004",0.320943068379272,155566,130,214,188,197,158,54,1
"Aarhus","2005",0.303437146131261,164626,126,184,179,176,163,63,1
"Aarhus","2006",0.335349037098199,170113,139,239,185,186,150,89,1
"Aarhus","2007",0.341358003849141,174580,136,269,194,170,174,64,1
"Aarhus","2008",0.325586692481359,172568,142,273,190,169,133,58,7
"Aarhus","2009",0.338710849982486,177687,143,299,190,171,159,57,6
"Aarhus","2010",0.323821946844937,192946,131,319,182,155,137,63,6
"Aarhus","2011",0.301007216455061,196346,97,286,190,169,138,48,8
"Aarhus","2012",0.266416569966142,200098,100,251,162,150,110,57,8
"Aarhus","2013",0.320281797840135,207081,114,347,218,164,121,54,1
"Aarhus","2014",0.301025338614913,211446,111,305,218,157,123,56,5
"Aarhus","2015",0.31203447705106,220011,93,311,253,166,129,53,13
"Aarhus","2016",0.278551532033426,221100,54,265,247,178,117,57,1
"Aarhus","2017",0.270194587767067,228901,70,252,239,182,116,45,1
"Aarhus","2018",0.310497883503074,234439,65,296,282,193,142,76,1
